Namespace(b1=0.5, b2=0.999, batch_size=64, channels=3, img_size=128, latent_dim=100, lr=0.001, n_cpu=8, n_epochs=200, sample_interval=400)
[Epoch 151/200] [Batch 18/27] [D loss: 0.394892] [G loss: 2.643757]
[Epoch 151/200] [Batch 19/27] [D loss: 0.531822] [G loss: 1.699273]
[Epoch 151/200] [Batch 20/27] [D loss: 0.836707] [G loss: 0.733108]
[Epoch 151/200] [Batch 21/27] [D loss: 0.444079] [G loss: 2.339013]
[Epoch 151/200] [Batch 22/27] [D loss: 0.357089] [G loss: 2.313778]
[Epoch 151/200] [Batch 23/27] [D loss: 0.465706] [G loss: 2.154471]
[Epoch 151/200] [Batch 24/27] [D loss: 0.505648] [G loss: 1.878006]
[Epoch 151/200] [Batch 25/27] [D loss: 0.642060] [G loss: 0.308588]
[Epoch 151/200] [Batch 26/27] [D loss: 0.390177] [G loss: 1.811131]
[Epoch 152/200] [Batch 0/27] [D loss: 0.631731] [G loss: 1.582902]
[Epoch 152/200] [Batch 1/27] [D loss: 0.615908] [G loss: 1.794296]
[Epoch 152/200] [Batch 2/27] [D loss: 0.435595] [G loss: 1.492157]
[Epoch 152/200] [Batch 3/27] [D loss: 0.526024] [G loss: 1.561673]
[Epoch 152/200] [Batch 4/27] [D loss: 0.771889] [G loss: 1.146077]
[Epoch 152/200] [Batch 5/27] [D loss: 0.614883] [G loss: 1.604308]
[Epoch 152/200] [Batch 6/27] [D loss: 0.627828] [G loss: 1.081967]
[Epoch 152/200] [Batch 7/27] [D loss: 0.910813] [G loss: 0.957282]
[Epoch 152/200] [Batch 8/27] [D loss: 0.697888] [G loss: 0.963627]
[Epoch 152/200] [Batch 9/27] [D loss: 0.788713] [G loss: 1.055016]
[Epoch 152/200] [Batch 10/27] [D loss: 0.775645] [G loss: 1.346552]
[Epoch 152/200] [Batch 11/27] [D loss: 0.445682] [G loss: 1.265154]
[Epoch 152/200] [Batch 12/27] [D loss: 0.528957] [G loss: 1.229512]
[Epoch 152/200] [Batch 13/27] [D loss: 0.680837] [G loss: 1.379264]
[Epoch 152/200] [Batch 14/27] [D loss: 0.504204] [G loss: 0.939503]
[Epoch 152/200] [Batch 15/27] [D loss: 0.920529] [G loss: 1.054348]
[Epoch 152/200] [Batch 16/27] [D loss: 0.909474] [G loss: 0.523442]
[Epoch 152/200] [Batch 17/27] [D loss: 0.803535] [G loss: 1.341063]
[Epoch 152/200] [Batch 18/27] [D loss: 0.687557] [G loss: 0.512921]
[Epoch 152/200] [Batch 19/27] [D loss: 0.358833] [G loss: 2.025025]
[Epoch 152/200] [Batch 20/27] [D loss: 0.655709] [G loss: 0.970277]
[Epoch 152/200] [Batch 21/27] [D loss: 1.188655] [G loss: 1.284690]
[Epoch 152/200] [Batch 22/27] [D loss: 0.671144] [G loss: 0.498927]
[Epoch 152/200] [Batch 23/27] [D loss: 0.256586] [G loss: 1.408280]
[Epoch 152/200] [Batch 24/27] [D loss: 0.315896] [G loss: 2.063774]
[Epoch 152/200] [Batch 25/27] [D loss: 0.458572] [G loss: 1.812152]
[Epoch 152/200] [Batch 26/27] [D loss: 0.588583] [G loss: 1.208933]
[Epoch 153/200] [Batch 0/27] [D loss: 0.734005] [G loss: 1.454789]
[Epoch 153/200] [Batch 1/27] [D loss: 0.769759] [G loss: 1.693549]
[Epoch 153/200] [Batch 2/27] [D loss: 0.505622] [G loss: 1.173321]
[Epoch 153/200] [Batch 3/27] [D loss: 0.460598] [G loss: 1.825631]
[Epoch 153/200] [Batch 4/27] [D loss: 0.521624] [G loss: 1.634995]
[Epoch 153/200] [Batch 5/27] [D loss: 0.776090] [G loss: 1.258955]
[Epoch 153/200] [Batch 6/27] [D loss: 0.504398] [G loss: 1.147874]
[Epoch 153/200] [Batch 7/27] [D loss: 0.623485] [G loss: 1.069068]
[Epoch 153/200] [Batch 8/27] [D loss: 0.566983] [G loss: 2.276810]
[Epoch 153/200] [Batch 9/27] [D loss: 0.484154] [G loss: 1.598631]
[Epoch 153/200] [Batch 10/27] [D loss: 0.565266] [G loss: 0.895822]
[Epoch 153/200] [Batch 11/27] [D loss: 0.620300] [G loss: 1.402772]
[Epoch 153/200] [Batch 12/27] [D loss: 0.453664] [G loss: 1.559288]
[Epoch 153/200] [Batch 13/27] [D loss: 0.269079] [G loss: 1.173539]
[Epoch 153/200] [Batch 14/27] [D loss: 0.589709] [G loss: 1.558639]
[Epoch 153/200] [Batch 15/27] [D loss: 0.644594] [G loss: 0.742582]
[Epoch 153/200] [Batch 16/27] [D loss: 0.484213] [G loss: 1.174749]
[Epoch 153/200] [Batch 17/27] [D loss: 0.446715] [G loss: 2.324897]
[Epoch 153/200] [Batch 18/27] [D loss: 0.530118] [G loss: 2.342302]
[Epoch 153/200] [Batch 19/27] [D loss: 0.493126] [G loss: 1.160120]
[Epoch 153/200] [Batch 20/27] [D loss: 0.867622] [G loss: 0.852154]
[Epoch 153/200] [Batch 21/27] [D loss: 0.586790] [G loss: 1.766952]
[Epoch 153/200] [Batch 22/27] [D loss: 0.665460] [G loss: 2.360229]
[Epoch 153/200] [Batch 23/27] [D loss: 0.363656] [G loss: 1.535142]
[Epoch 153/200] [Batch 24/27] [D loss: 0.503326] [G loss: 1.393519]
[Epoch 153/200] [Batch 25/27] [D loss: 0.693198] [G loss: 0.648057]
[Epoch 153/200] [Batch 26/27] [D loss: 0.419118] [G loss: 2.368013]
[Epoch 154/200] [Batch 0/27] [D loss: 0.271841] [G loss: 1.388311]
[Epoch 154/200] [Batch 1/27] [D loss: 0.308774] [G loss: 1.472809]
[Epoch 154/200] [Batch 2/27] [D loss: 0.347908] [G loss: 2.149751]
[Epoch 154/200] [Batch 3/27] [D loss: 0.429323] [G loss: 0.900687]
[Epoch 154/200] [Batch 4/27] [D loss: 0.464273] [G loss: 1.554721]
[Epoch 154/200] [Batch 5/27] [D loss: 0.504541] [G loss: 1.153160]
[Epoch 154/200] [Batch 6/27] [D loss: 0.758879] [G loss: 2.074419]
[Epoch 154/200] [Batch 7/27] [D loss: 0.437828] [G loss: 0.839190]
[Epoch 154/200] [Batch 8/27] [D loss: 0.315642] [G loss: 0.889382]
[Epoch 154/200] [Batch 9/27] [D loss: 0.688434] [G loss: 3.334381]
[Epoch 154/200] [Batch 10/27] [D loss: 0.526800] [G loss: 1.338954]
[Epoch 154/200] [Batch 11/27] [D loss: 0.520016] [G loss: 1.292617]
[Epoch 154/200] [Batch 12/27] [D loss: 0.644338] [G loss: 1.419146]
[Epoch 154/200] [Batch 13/27] [D loss: 0.704745] [G loss: 0.671528]
[Epoch 154/200] [Batch 14/27] [D loss: 0.627753] [G loss: 0.746212]
[Epoch 154/200] [Batch 15/27] [D loss: 0.452774] [G loss: 1.657665]
[Epoch 154/200] [Batch 16/27] [D loss: 0.653988] [G loss: 1.617025]
[Epoch 154/200] [Batch 17/27] [D loss: 0.652131] [G loss: 1.009056]
[Epoch 154/200] [Batch 18/27] [D loss: 0.747641] [G loss: 2.839033]
[Epoch 154/200] [Batch 19/27] [D loss: 0.537802] [G loss: 2.209929]
[Epoch 154/200] [Batch 20/27] [D loss: 0.420499] [G loss: 1.228574]
[Epoch 154/200] [Batch 21/27] [D loss: 0.710717] [G loss: 0.863210]
[Epoch 154/200] [Batch 22/27] [D loss: 0.686243] [G loss: 1.579858]
[Epoch 154/200] [Batch 23/27] [D loss: 0.306381] [G loss: 1.594676]
[Epoch 154/200] [Batch 24/27] [D loss: 0.512366] [G loss: 1.431790]
[Epoch 154/200] [Batch 25/27] [D loss: 0.240728] [G loss: 2.324223]
[Epoch 154/200] [Batch 26/27] [D loss: 0.437056] [G loss: 1.281028]
[Epoch 155/200] [Batch 0/27] [D loss: 0.613953] [G loss: 2.310756]
[Epoch 155/200] [Batch 1/27] [D loss: 0.385981] [G loss: 1.859642]
[Epoch 155/200] [Batch 2/27] [D loss: 0.394444] [G loss: 1.192306]
[Epoch 155/200] [Batch 3/27] [D loss: 0.451977] [G loss: 1.569512]
[Epoch 155/200] [Batch 4/27] [D loss: 0.506817] [G loss: 1.922806]
[Epoch 155/200] [Batch 5/27] [D loss: 0.585221] [G loss: 1.173841]
[Epoch 155/200] [Batch 6/27] [D loss: 0.331143] [G loss: 1.235844]
[Epoch 155/200] [Batch 7/27] [D loss: 0.398043] [G loss: 1.251954]
[Epoch 155/200] [Batch 8/27] [D loss: 0.516312] [G loss: 1.316315]
[Epoch 155/200] [Batch 9/27] [D loss: 0.477664] [G loss: 0.833609]
[Epoch 155/200] [Batch 10/27] [D loss: 0.446376] [G loss: 0.892597]
[Epoch 155/200] [Batch 11/27] [D loss: 0.483291] [G loss: 1.135601]
[Epoch 155/200] [Batch 12/27] [D loss: 0.456636] [G loss: 1.921031]
[Epoch 155/200] [Batch 13/27] [D loss: 0.428264] [G loss: 1.155689]
[Epoch 155/200] [Batch 14/27] [D loss: 0.750314] [G loss: 1.962957]
[Epoch 155/200] [Batch 15/27] [D loss: 0.745752] [G loss: 1.125079]
[Epoch 155/200] [Batch 16/27] [D loss: 0.702081] [G loss: 0.581530]
[Epoch 155/200] [Batch 17/27] [D loss: 0.340765] [G loss: 3.040618]
[Epoch 155/200] [Batch 18/27] [D loss: 0.428363] [G loss: 1.673890]
[Epoch 155/200] [Batch 19/27] [D loss: 0.480164] [G loss: 1.483227]
[Epoch 155/200] [Batch 20/27] [D loss: 0.411554] [G loss: 1.857040]
[Epoch 155/200] [Batch 21/27] [D loss: 0.649071] [G loss: 1.612458]
[Epoch 155/200] [Batch 22/27] [D loss: 0.580949] [G loss: 0.709213]
[Epoch 155/200] [Batch 23/27] [D loss: 0.606572] [G loss: 0.702886]
[Epoch 155/200] [Batch 24/27] [D loss: 0.460027] [G loss: 1.653892]
[Epoch 155/200] [Batch 25/27] [D loss: 0.555502] [G loss: 2.383477]
[Epoch 155/200] [Batch 26/27] [D loss: 0.844495] [G loss: 1.399748]
[Epoch 156/200] [Batch 0/27] [D loss: 0.209777] [G loss: 1.023126]
[Epoch 156/200] [Batch 1/27] [D loss: 0.694175] [G loss: 1.900112]
[Epoch 156/200] [Batch 2/27] [D loss: 0.567894] [G loss: 1.383206]
[Epoch 156/200] [Batch 3/27] [D loss: 0.242727] [G loss: 1.199739]
[Epoch 156/200] [Batch 4/27] [D loss: 0.332836] [G loss: 0.942130]
[Epoch 156/200] [Batch 5/27] [D loss: 0.352280] [G loss: 2.482100]
[Epoch 156/200] [Batch 6/27] [D loss: 0.330434] [G loss: 1.675857]
[Epoch 156/200] [Batch 7/27] [D loss: 0.285919] [G loss: 0.855882]
[Epoch 156/200] [Batch 8/27] [D loss: 0.232043] [G loss: 1.450015]
[Epoch 156/200] [Batch 9/27] [D loss: 0.683085] [G loss: 1.847548]
[Epoch 156/200] [Batch 10/27] [D loss: 0.543439] [G loss: 0.743449]
[Epoch 156/200] [Batch 11/27] [D loss: 0.756487] [G loss: 0.630467]
[Epoch 156/200] [Batch 12/27] [D loss: 0.582613] [G loss: 2.460537]
[Epoch 156/200] [Batch 13/27] [D loss: 0.738524] [G loss: 1.661091]
[Epoch 156/200] [Batch 14/27] [D loss: 0.546713] [G loss: 0.905147]
[Epoch 156/200] [Batch 15/27] [D loss: 0.325986] [G loss: 1.907615]
[Epoch 156/200] [Batch 16/27] [D loss: 0.345404] [G loss: 2.799983]
[Epoch 156/200] [Batch 17/27] [D loss: 0.636495] [G loss: 1.051336]
[Epoch 156/200] [Batch 18/27] [D loss: 0.678440] [G loss: 2.536418]
[Epoch 156/200] [Batch 19/27] [D loss: 0.621468] [G loss: 0.909648]
[Epoch 156/200] [Batch 20/27] [D loss: 0.465096] [G loss: 1.244956]
[Epoch 156/200] [Batch 21/27] [D loss: 0.429255] [G loss: 1.640734]
[Epoch 156/200] [Batch 22/27] [D loss: 0.520093] [G loss: 2.354207]
[Epoch 156/200] [Batch 23/27] [D loss: 0.683004] [G loss: 0.978974]
[Epoch 156/200] [Batch 24/27] [D loss: 0.847694] [G loss: 0.855150]
[Epoch 156/200] [Batch 25/27] [D loss: 0.666678] [G loss: 2.989522]
[Epoch 156/200] [Batch 26/27] [D loss: 0.707474] [G loss: 2.769721]
[Epoch 157/200] [Batch 0/27] [D loss: 0.967687] [G loss: 0.634298]
[Epoch 157/200] [Batch 1/27] [D loss: 0.397009] [G loss: 0.980709]
[Epoch 157/200] [Batch 2/27] [D loss: 0.569923] [G loss: 2.557292]
[Epoch 157/200] [Batch 3/27] [D loss: 0.602823] [G loss: 0.607240]
[Epoch 157/200] [Batch 4/27] [D loss: 1.054534] [G loss: 0.994664]
[Epoch 157/200] [Batch 5/27] [D loss: 1.006061] [G loss: 0.264314]
[Epoch 157/200] [Batch 6/27] [D loss: 0.399500] [G loss: 0.795598]
[Epoch 157/200] [Batch 7/27] [D loss: 0.713920] [G loss: 1.600745]
[Epoch 157/200] [Batch 8/27] [D loss: 0.993475] [G loss: 1.343478]
[Epoch 157/200] [Batch 9/27] [D loss: 0.878642] [G loss: 0.949729]
[Epoch 157/200] [Batch 10/27] [D loss: 0.665922] [G loss: 1.003393]
[Epoch 157/200] [Batch 11/27] [D loss: 0.409070] [G loss: 1.793355]
[Epoch 157/200] [Batch 12/27] [D loss: 0.412577] [G loss: 1.243457]
[Epoch 157/200] [Batch 13/27] [D loss: 0.568015] [G loss: 1.483363]
[Epoch 157/200] [Batch 14/27] [D loss: 0.370279] [G loss: 0.730845]
[Epoch 157/200] [Batch 15/27] [D loss: 0.477118] [G loss: 0.792812]
[Epoch 157/200] [Batch 16/27] [D loss: 0.404257] [G loss: 1.396957]
[Epoch 157/200] [Batch 17/27] [D loss: 0.632784] [G loss: 2.046469]
[Epoch 157/200] [Batch 18/27] [D loss: 0.600000] [G loss: 0.747112]
[Epoch 157/200] [Batch 19/27] [D loss: 0.534277] [G loss: 2.044318]
[Epoch 157/200] [Batch 20/27] [D loss: 0.600481] [G loss: 1.923509]
[Epoch 157/200] [Batch 21/27] [D loss: 0.892973] [G loss: 0.647964]
[Epoch 157/200] [Batch 22/27] [D loss: 0.566751] [G loss: 2.104842]
[Epoch 157/200] [Batch 23/27] [D loss: 0.455112] [G loss: 1.510713]
[Epoch 157/200] [Batch 24/27] [D loss: 0.838439] [G loss: 0.494821]
[Epoch 157/200] [Batch 25/27] [D loss: 0.561829] [G loss: 3.225371]
[Epoch 157/200] [Batch 26/27] [D loss: 0.356125] [G loss: 3.308878]
[Epoch 158/200] [Batch 0/27] [D loss: 0.603523] [G loss: 0.949284]
[Epoch 158/200] [Batch 1/27] [D loss: 0.564948] [G loss: 0.601471]
[Epoch 158/200] [Batch 2/27] [D loss: 0.754817] [G loss: 2.130102]
[Epoch 158/200] [Batch 3/27] [D loss: 0.426646] [G loss: 1.859064]
[Epoch 158/200] [Batch 4/27] [D loss: 0.366238] [G loss: 0.965452]
[Epoch 158/200] [Batch 5/27] [D loss: 0.193907] [G loss: 1.718427]
[Epoch 158/200] [Batch 6/27] [D loss: 0.175707] [G loss: 2.211217]
[Epoch 158/200] [Batch 7/27] [D loss: 0.116542] [G loss: 2.042390]
[Epoch 158/200] [Batch 8/27] [D loss: 0.282689] [G loss: 2.385294]
[Epoch 158/200] [Batch 9/27] [D loss: 0.256260] [G loss: 1.731096]
[Epoch 158/200] [Batch 10/27] [D loss: 0.246495] [G loss: 1.699834]
[Epoch 158/200] [Batch 11/27] [D loss: 0.290649] [G loss: 0.953283]
[Epoch 158/200] [Batch 12/27] [D loss: 0.398866] [G loss: 1.453418]
[Epoch 158/200] [Batch 13/27] [D loss: 0.486526] [G loss: 1.453515]
[Epoch 158/200] [Batch 14/27] [D loss: 0.259448] [G loss: 1.978533]
[Epoch 158/200] [Batch 15/27] [D loss: 0.333488] [G loss: 2.336503]
[Epoch 158/200] [Batch 16/27] [D loss: 0.171971] [G loss: 2.821579]
[Epoch 158/200] [Batch 17/27] [D loss: 0.385397] [G loss: 2.283866]
[Epoch 158/200] [Batch 18/27] [D loss: 0.260713] [G loss: 1.783059]
[Epoch 158/200] [Batch 19/27] [D loss: 0.610716] [G loss: 1.203957]
[Epoch 158/200] [Batch 20/27] [D loss: 0.285727] [G loss: 1.977390]
[Epoch 158/200] [Batch 21/27] [D loss: 0.573017] [G loss: 1.790023]
[Epoch 158/200] [Batch 22/27] [D loss: 0.550092] [G loss: 1.148753]
[Epoch 158/200] [Batch 23/27] [D loss: 0.419759] [G loss: 0.639703]
[Epoch 158/200] [Batch 24/27] [D loss: 0.577406] [G loss: 1.933524]
[Epoch 158/200] [Batch 25/27] [D loss: 0.319950] [G loss: 1.612742]
[Epoch 158/200] [Batch 26/27] [D loss: 0.412281] [G loss: 1.536518]
[Epoch 159/200] [Batch 0/27] [D loss: 0.482098] [G loss: 0.925912]
[Epoch 159/200] [Batch 1/27] [D loss: 0.909770] [G loss: 3.479890]
[Epoch 159/200] [Batch 2/27] [D loss: 0.763339] [G loss: 2.146600]
[Epoch 159/200] [Batch 3/27] [D loss: 0.887130] [G loss: 0.724493]
[Epoch 159/200] [Batch 4/27] [D loss: 0.476855] [G loss: 1.560557]
[Epoch 159/200] [Batch 5/27] [D loss: 0.313641] [G loss: 2.668266]
[Epoch 159/200] [Batch 6/27] [D loss: 0.243423] [G loss: 2.546993]
[Epoch 159/200] [Batch 7/27] [D loss: 0.406839] [G loss: 2.384551]
[Epoch 159/200] [Batch 8/27] [D loss: 0.324950] [G loss: 1.551355]
[Epoch 159/200] [Batch 9/27] [D loss: 0.180229] [G loss: 1.707396]
[Epoch 159/200] [Batch 10/27] [D loss: 0.283856] [G loss: 3.038562]
[Epoch 159/200] [Batch 11/27] [D loss: 0.329700] [G loss: 2.737331]
[Epoch 159/200] [Batch 12/27] [D loss: 0.219612] [G loss: 2.064919]
[Epoch 159/200] [Batch 13/27] [D loss: 0.246851] [G loss: 1.413475]
[Epoch 159/200] [Batch 14/27] [D loss: 0.643320] [G loss: 0.698492]
[Epoch 159/200] [Batch 15/27] [D loss: 0.504011] [G loss: 2.093348]
[Epoch 159/200] [Batch 16/27] [D loss: 0.474121] [G loss: 2.783213]
[Epoch 159/200] [Batch 17/27] [D loss: 0.389238] [G loss: 2.107655]
[Epoch 159/200] [Batch 18/27] [D loss: 0.555140] [G loss: 0.947877]
[Epoch 159/200] [Batch 19/27] [D loss: 0.534590] [G loss: 2.004604]
[Epoch 159/200] [Batch 20/27] [D loss: 0.687492] [G loss: 3.446398]
[Epoch 159/200] [Batch 21/27] [D loss: 0.508865] [G loss: 1.059288]
[Epoch 159/200] [Batch 22/27] [D loss: 0.360642] [G loss: 1.208080]
[Epoch 159/200] [Batch 23/27] [D loss: 0.455968] [G loss: 1.295164]
[Epoch 159/200] [Batch 24/27] [D loss: 0.730384] [G loss: 0.607686]
[Epoch 159/200] [Batch 25/27] [D loss: 0.498803] [G loss: 1.072761]
[Epoch 159/200] [Batch 26/27] [D loss: 0.858265] [G loss: 0.877073]
[Epoch 160/200] [Batch 0/27] [D loss: 0.972187] [G loss: 0.801305]
[Epoch 160/200] [Batch 1/27] [D loss: 0.467568] [G loss: 0.881852]
[Epoch 160/200] [Batch 2/27] [D loss: 0.653815] [G loss: 0.878485]
[Epoch 160/200] [Batch 3/27] [D loss: 0.719451] [G loss: 2.825648]
[Epoch 160/200] [Batch 4/27] [D loss: 0.450305] [G loss: 0.859355]
[Epoch 160/200] [Batch 5/27] [D loss: 0.641670] [G loss: 0.649789]
[Epoch 160/200] [Batch 6/27] [D loss: 0.574997] [G loss: 1.107616]
[Epoch 160/200] [Batch 7/27] [D loss: 0.587962] [G loss: 1.096825]
[Epoch 160/200] [Batch 8/27] [D loss: 0.456244] [G loss: 1.714457]
[Epoch 160/200] [Batch 9/27] [D loss: 0.409540] [G loss: 1.257479]
[Epoch 160/200] [Batch 10/27] [D loss: 0.360990] [G loss: 0.748756]
[Epoch 160/200] [Batch 11/27] [D loss: 0.479570] [G loss: 0.876091]
[Epoch 160/200] [Batch 12/27] [D loss: 0.441724] [G loss: 0.845127]
[Epoch 160/200] [Batch 13/27] [D loss: 0.341958] [G loss: 1.718933]
[Epoch 160/200] [Batch 14/27] [D loss: 0.371392] [G loss: 1.194541]
[Epoch 160/200] [Batch 15/27] [D loss: 0.529296] [G loss: 2.271054]
[Epoch 160/200] [Batch 16/27] [D loss: 0.378556] [G loss: 1.565652]
[Epoch 160/200] [Batch 17/27] [D loss: 0.441117] [G loss: 1.328176]
[Epoch 160/200] [Batch 18/27] [D loss: 0.467843] [G loss: 1.402867]
[Epoch 160/200] [Batch 19/27] [D loss: 0.465111] [G loss: 1.468007]
[Epoch 160/200] [Batch 20/27] [D loss: 0.365085] [G loss: 1.277195]
[Epoch 160/200] [Batch 21/27] [D loss: 0.407459] [G loss: 1.839703]
[Epoch 160/200] [Batch 22/27] [D loss: 0.464111] [G loss: 1.501271]
[Epoch 160/200] [Batch 23/27] [D loss: 0.270927] [G loss: 1.426752]
[Epoch 160/200] [Batch 24/27] [D loss: 0.496149] [G loss: 1.620759]
[Epoch 160/200] [Batch 25/27] [D loss: 0.250004] [G loss: 1.192066]
[Epoch 160/200] [Batch 26/27] [D loss: 0.398866] [G loss: 1.892868]
[Epoch 161/200] [Batch 0/27] [D loss: 0.275321] [G loss: 1.717545]
[Epoch 161/200] [Batch 1/27] [D loss: 0.465177] [G loss: 1.629479]
[Epoch 161/200] [Batch 2/27] [D loss: 0.423117] [G loss: 2.247338]
[Epoch 161/200] [Batch 3/27] [D loss: 0.386270] [G loss: 2.327173]
[Epoch 161/200] [Batch 4/27] [D loss: 0.524302] [G loss: 1.365651]
[Epoch 161/200] [Batch 5/27] [D loss: 0.220662] [G loss: 2.010749]
[Epoch 161/200] [Batch 6/27] [D loss: 0.409204] [G loss: 1.689144]
[Epoch 161/200] [Batch 7/27] [D loss: 0.430424] [G loss: 1.215514]
[Epoch 161/200] [Batch 8/27] [D loss: 0.378592] [G loss: 1.820985]
[Epoch 161/200] [Batch 9/27] [D loss: 0.560166] [G loss: 2.543228]
[Epoch 161/200] [Batch 10/27] [D loss: 0.300782] [G loss: 1.535476]
[Epoch 161/200] [Batch 11/27] [D loss: 0.560859] [G loss: 1.667630]
[Epoch 161/200] [Batch 12/27] [D loss: 0.702134] [G loss: 1.476277]
[Epoch 161/200] [Batch 13/27] [D loss: 0.506724] [G loss: 0.681099]
[Epoch 161/200] [Batch 14/27] [D loss: 0.647505] [G loss: 0.916831]
[Epoch 161/200] [Batch 15/27] [D loss: 0.694283] [G loss: 0.889905]
[Epoch 161/200] [Batch 16/27] [D loss: 0.515641] [G loss: 0.604707]
[Epoch 161/200] [Batch 17/27] [D loss: 0.658246] [G loss: 1.033652]
[Epoch 161/200] [Batch 18/27] [D loss: 0.696725] [G loss: 1.274087]
[Epoch 161/200] [Batch 19/27] [D loss: 0.953291] [G loss: 0.924627]
[Epoch 161/200] [Batch 20/27] [D loss: 0.879381] [G loss: 1.457217]
[Epoch 161/200] [Batch 21/27] [D loss: 0.625511] [G loss: 1.700288]
[Epoch 161/200] [Batch 22/27] [D loss: 0.536881] [G loss: 0.966879]
[Epoch 161/200] [Batch 23/27] [D loss: 0.394616] [G loss: 1.561509]
[Epoch 161/200] [Batch 24/27] [D loss: 0.495902] [G loss: 1.723939]
[Epoch 161/200] [Batch 25/27] [D loss: 0.622216] [G loss: 1.104867]
[Epoch 161/200] [Batch 26/27] [D loss: 0.704374] [G loss: 0.558030]
[Epoch 162/200] [Batch 0/27] [D loss: 0.358704] [G loss: 1.287818]
[Epoch 162/200] [Batch 1/27] [D loss: 0.617565] [G loss: 1.105617]
[Epoch 162/200] [Batch 2/27] [D loss: 0.717051] [G loss: 1.616354]
[Epoch 162/200] [Batch 3/27] [D loss: 0.471381] [G loss: 0.936698]
[Epoch 162/200] [Batch 4/27] [D loss: 0.462564] [G loss: 1.710773]
[Epoch 162/200] [Batch 5/27] [D loss: 0.918818] [G loss: 1.611942]
[Epoch 162/200] [Batch 6/27] [D loss: 0.457345] [G loss: 0.767110]
[Epoch 162/200] [Batch 7/27] [D loss: 0.655772] [G loss: 0.853937]
[Epoch 162/200] [Batch 8/27] [D loss: 0.659596] [G loss: 1.348131]
[Epoch 162/200] [Batch 9/27] [D loss: 0.572546] [G loss: 3.450610]
[Epoch 162/200] [Batch 10/27] [D loss: 0.815313] [G loss: 1.354886]
[Epoch 162/200] [Batch 11/27] [D loss: 0.853075] [G loss: 1.812566]
[Epoch 162/200] [Batch 12/27] [D loss: 0.356948] [G loss: 0.523829]
[Epoch 162/200] [Batch 13/27] [D loss: 0.705819] [G loss: 1.332476]
[Epoch 162/200] [Batch 14/27] [D loss: 0.627541] [G loss: 2.935410]
[Epoch 162/200] [Batch 15/27] [D loss: 0.864946] [G loss: 0.656576]
[Epoch 162/200] [Batch 16/27] [D loss: 0.275023] [G loss: 1.049622]
[Epoch 162/200] [Batch 17/27] [D loss: 0.195832] [G loss: 2.175319]
[Epoch 162/200] [Batch 18/27] [D loss: 0.733468] [G loss: 2.209162]
[Epoch 162/200] [Batch 19/27] [D loss: 0.535338] [G loss: 0.238585]
[Epoch 162/200] [Batch 20/27] [D loss: 0.553976] [G loss: 0.708785]
[Epoch 162/200] [Batch 21/27] [D loss: 0.549685] [G loss: 2.356808]
[Epoch 162/200] [Batch 22/27] [D loss: 0.579966] [G loss: 1.831575]
[Epoch 162/200] [Batch 23/27] [D loss: 0.615282] [G loss: 0.807308]
[Epoch 162/200] [Batch 24/27] [D loss: 0.550392] [G loss: 1.679133]
[Epoch 162/200] [Batch 25/27] [D loss: 0.323241] [G loss: 2.169437]
[Epoch 162/200] [Batch 26/27] [D loss: 0.598851] [G loss: 1.172529]
[Epoch 163/200] [Batch 0/27] [D loss: 0.256449] [G loss: 1.833211]
[Epoch 163/200] [Batch 1/27] [D loss: 0.549521] [G loss: 1.473070]
[Epoch 163/200] [Batch 2/27] [D loss: 0.309611] [G loss: 1.660386]
[Epoch 163/200] [Batch 3/27] [D loss: 0.448297] [G loss: 1.596337]
[Epoch 163/200] [Batch 4/27] [D loss: 0.376898] [G loss: 2.266939]
[Epoch 163/200] [Batch 5/27] [D loss: 0.500040] [G loss: 1.849105]
[Epoch 163/200] [Batch 6/27] [D loss: 0.754357] [G loss: 2.018537]
[Epoch 163/200] [Batch 7/27] [D loss: 0.600154] [G loss: 1.164582]
[Epoch 163/200] [Batch 8/27] [D loss: 0.498211] [G loss: 1.966306]
[Epoch 163/200] [Batch 9/27] [D loss: 0.611719] [G loss: 0.793151]
[Epoch 163/200] [Batch 10/27] [D loss: 0.585774] [G loss: 1.188439]
[Epoch 163/200] [Batch 11/27] [D loss: 0.488422] [G loss: 1.666294]
[Epoch 163/200] [Batch 12/27] [D loss: 0.398544] [G loss: 2.149020]
[Epoch 163/200] [Batch 13/27] [D loss: 0.506998] [G loss: 1.048104]
[Epoch 163/200] [Batch 14/27] [D loss: 0.392426] [G loss: 1.373248]
[Epoch 163/200] [Batch 15/27] [D loss: 0.505291] [G loss: 1.512444]
[Epoch 163/200] [Batch 16/27] [D loss: 0.449793] [G loss: 1.499786]
[Epoch 163/200] [Batch 17/27] [D loss: 0.401972] [G loss: 1.330981]
[Epoch 163/200] [Batch 18/27] [D loss: 0.602256] [G loss: 1.743732]
[Epoch 163/200] [Batch 19/27] [D loss: 0.392687] [G loss: 1.449485]
[Epoch 163/200] [Batch 20/27] [D loss: 0.379017] [G loss: 0.906747]
[Epoch 163/200] [Batch 21/27] [D loss: 0.501225] [G loss: 1.967270]
[Epoch 163/200] [Batch 22/27] [D loss: 0.523434] [G loss: 0.909472]
[Epoch 163/200] [Batch 23/27] [D loss: 0.575032] [G loss: 1.179398]
[Epoch 163/200] [Batch 24/27] [D loss: 0.390217] [G loss: 1.492074]
